"user_id","created","module","is_finish"
64,"2019-05-18 13:44:55.338058","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 13:52:46.236188","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:18:14.605995","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:18:25.891333","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:18:57.530041","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:21:17.774785","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:21:29.742880","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:27:21.918042","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:29:12.380593","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:54:34.360300","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:58:28.957437","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:59:04.259730","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:59:10.777752","MODULE_TWO_SESSION_SIX_WHY",1
64,"2019-05-18 14:59:23.798263","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:59:34.575518","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:59:43.289002","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 14:59:55.510178","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 15:00:00.393765","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 15:00:07.841601","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 15:00:27.018099","MODULE_TWO_SESSION_SIX",1
277,"2019-05-19 16:23:30.076581","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 16:33:59.874112","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 16:34:05.653544","MODULE_TWO_SESSION_THREE_IDIDNOT",1
277,"2019-05-19 16:37:57.632609","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 16:38:09.082626","MODULE_TWO_SESSION_THREE_IM_GOOD",1
277,"2019-05-19 16:45:55.472797","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 16:46:04.776467","MODULE_TWO_SESSION_THREE_IM_GOOD",1
277,"2019-05-19 16:49:59.931172","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 16:50:10.136121","MODULE_TWO_SESSION_THREE_IM_GOOD",1
277,"2019-05-19 16:55:39.208624","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 16:55:44.877989","MODULE_TWO_SESSION_THREE_IM_GOOD",1
277,"2019-05-19 16:59:48.211866","MODULE_TWO_SESSION_TWO",1
277,"2019-05-19 17:03:09.638307","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 17:03:14.901116","MODULE_TWO_SESSION_THREE_IM_GOOD",1
277,"2019-05-19 17:09:24.011104","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 17:09:29.917173","MODULE_TWO_SESSION_THREE_IM_GOOD",1
277,"2019-05-19 17:52:02.832773","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 17:52:07.193805","MODULE_TWO_SESSION_THREE_IM_GOOD",1
277,"2019-05-19 17:53:10.557544","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 17:53:19.754975","MODULE_TWO_SESSION_THREE_IM_GOOD",1
277,"2019-05-19 17:54:28.385119","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 17:54:46.366532","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 17:54:51.050447","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 17:55:42.575300","MODULE_TWO_SESSION_THREE",1
277,"2019-05-19 18:05:02.668755","MODULE_TWO_SESSION_TWO",1
277,"2019-05-20 14:03:09.158898","MODULE_TWO_SESSION_TWO",1
277,"2019-05-20 14:03:26.009322","MODULE_TWO_SESSION_TWO",1
277,"2019-05-20 14:34:02.528296","MODULE_TWO_SESSION_THREE",1
277,"2019-05-20 14:34:07.230904","MODULE_TWO_SESSION_THREE_IM_GOOD",1
277,"2019-05-20 14:35:45.031316","MODULE_TWO_SESSION_THREE",1
304,"2019-05-20 14:35:49.624798","MODULE_ONE_SESSION_TWO",1
277,"2019-05-20 14:35:49.809740","MODULE_TWO_SESSION_THREE_IDIDNOT",1
64,"2019-05-20 15:01:06.980750","MODULE_TWO_SESSION_THREE",1
64,"2019-05-20 15:01:13.233062","MODULE_TWO_SESSION_THREE_IM_GOOD",1
64,"2019-05-20 15:16:11.287857","MODULE_TWO_SESSION_THREE",1
64,"2019-05-20 15:16:16.832130","MODULE_TWO_SESSION_THREE_IM_GOOD",1
277,"2019-05-20 15:27:38.293415","MODULE_TWO_SESSION_FOUR",1
277,"2019-05-20 15:27:54.092909","MODULE_TWO_SESSION_FOUR",1
277,"2019-05-20 15:28:01.778976","MODULE_TWO_SESSION_FOUR",1
277,"2019-05-20 15:28:20.729237","MODULE_TWO_SESSION_FOUR",1
277,"2019-05-20 15:28:25.279345","MODULE_TWO_SESSION_FOUR_IDIDNOT",1
277,"2019-05-20 15:29:23.299868","MODULE_TWO_SESSION_FOUR",1
277,"2019-05-20 15:32:19.416732","MODULE_TWO_SESSION_FOUR",1
277,"2019-05-20 15:32:24.939114","MODULE_TWO_SESSION_FOUR",1
277,"2019-05-20 15:32:41.357620","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-20 15:35:45.557986","MODULE_TWO_SESSION_THREE",1
64,"2019-05-20 15:35:49.804581","MODULE_TWO_SESSION_THREE_IM_GOOD",1
64,"2019-05-20 15:43:40.345415","MODULE_TWO_SESSION_THREE",1
64,"2019-05-20 15:43:50.529585","MODULE_TWO_SESSION_THREE_IM_GOOD",1
64,"2019-05-20 15:48:44.996494","MODULE_TWO_SESSION_THREE",1
64,"2019-05-20 15:48:49.370901","MODULE_TWO_SESSION_THREE_IM_GOOD",1
64,"2019-05-20 15:55:25.119823","MODULE_TWO_SESSION_THREE",1
64,"2019-05-20 15:55:29.580744","MODULE_TWO_SESSION_THREE_IM_GOOD",1
64,"2019-05-20 15:55:33.766454","MODULE_TWO_SESSION_THREE_TOMORROW",1
64,"2019-05-20 16:00:09.217324","MODULE_TWO_SESSION_THREE",1
277,"2019-05-21 03:27:49.869192","MODULE_TWO_SESSION_THREE",1
277,"2019-05-21 03:28:04.928174","MODULE_TWO_SESSION_THREE_IM_GOOD",1
277,"2019-05-21 03:30:10.103699","MODULE_TWO_SESSION_THREE",1
277,"2019-05-21 03:30:25.741709","MODULE_TWO_SESSION_THREE",1
64,"2019-05-21 12:26:23.676457","MODULE_TWO_SESSION_THREE",1
64,"2019-05-21 12:32:13.253214","MODULE_TWO_SESSION_THREE",1
64,"2019-05-21 12:32:19.405288","MODULE_TWO_SESSION_THREE",1
64,"2019-05-21 12:32:35.291708","MODULE_TWO_SESSION_THREE",1
64,"2019-05-21 12:33:23.278175","MODULE_TWO_SESSION_THREE",1
64,"2019-05-21 12:33:29.512228","MODULE_TWO_SESSION_THREE_IM_GOOD",1
64,"2019-05-21 12:35:59.041650","MODULE_TWO_SESSION_THREE",1
64,"2019-05-21 12:36:06.146548","MODULE_TWO_SESSION_THREE",1
64,"2019-05-21 12:36:22.008781","MODULE_TWO_SESSION_THREE",1
64,"2019-05-21 12:37:06.072560","MODULE_TWO_SESSION_THREE",1
64,"2019-05-21 12:38:53.926768","MODULE_TWO_SESSION_THREE_IDIDNOT",1
64,"2019-05-21 12:38:59.312969","MODULE_TWO_SESSION_THREE",1
64,"2019-05-21 12:39:19.194097","MODULE_TWO_SESSION_THREE",1
64,"2019-05-22 11:41:00.998259","MODULE_THREE_SESSION_ONE",1
64,"2019-05-22 11:43:25.437778","MODULE_THREE_SESSION_ONE",1
64,"2019-05-22 11:49:36.692686","MODULE_THREE_SESSION_ONE",1
64,"2019-05-22 11:50:19.553357","MODULE_THREE_SESSION_ONE",1
64,"2019-05-22 11:53:25.112060","MODULE_THREE_SESSION_ONE",1
64,"2019-05-22 11:55:10.590803","MODULE_THREE_SESSION_ONE",1
64,"2019-05-22 11:55:42.977830","MODULE_THREE_SESSION_ONE",1
64,"2019-05-22 11:55:47.538344","MODULE_THREE_SESSION_ONE_DIDNOT",1
64,"2019-05-22 11:55:52.887036","MODULE_THREE_SESSION_ONE",1
64,"2019-05-22 11:58:12.590542","MODULE_THREE_SESSION_ONE",1
64,"2019-05-22 11:58:21.103879","MODULE_TWO_SESSION_THREE_TOMORROW",1
277,"2019-05-22 12:02:19.321240","MODULE_TEN_SESSION_ONE",1
277,"2019-05-22 12:02:24.427822","MODULE_TEN_SESSION_ONE",1
64,"2019-05-22 12:12:41.921362","MODULE_THREE_SESSION_ONE",1
64,"2019-05-22 12:12:46.639099","MODULE_THREE_SESSION_ONE_DIDNOT",1
64,"2019-05-22 12:12:51.181139","MODULE_THREE_SESSION_ONE",1
64,"2019-05-22 12:13:50.823464","MODULE_THREE_SESSION_ONE",1
